ok,organization,id,title,url,groups,groups_extra,vocabulary,vocabulary_extra,tags,original_tags,,
1,ine,374058521184-ine-334_24941,"INE: Excursiones con destino principal interno, excursiones por persona e índice sobre la media por  comunidad autónoma de destino principal ",https://www.ine.es/jaxiT3/Tabla.htm?t=24941,demanda,,excursiones,,excursiones,,,
1,ine,178927298109-ine-334_13233,"INE: Excursiones con destino principal interno, excursiones por persona e índice sobre la media por  comunidad autónoma de destino principal ",https://www.ine.es/jaxiT3/Tabla.htm?t=13233,demanda,,excursiones,,excursiones,,,
1,ine,786250971233-ine-334_24947,INE: Excursiones y gasto por comunidad autónoma de residencia de los excursionistas,https://www.ine.es/jaxiT3/Tabla.htm?t=24947,demanda,,excursiones,,excursiones,,,
1,ine,267994541587-ine-334_14298,INE: Excursiones y gasto por comunidad autónoma de residencia de los excursionistas,https://www.ine.es/jaxiT3/Tabla.htm?t=14298,demanda,,excursiones,,excursiones,,,
1,ine,188062670848-ine-334_13232,INE: Excursiones y gasto por destino principal (extranjero y comunidades autónomas),https://www.ine.es/jaxiT3/Tabla.htm?t=13232,demanda,,excursiones,,excursiones,,,
1,ine,193835642816-ine-334_24940,INE: Excursiones y gasto por destino principal (extranjero y comunidades autónomas),https://www.ine.es/jaxiT3/Tabla.htm?t=24940,demanda,,excursiones,,excursiones,,,
1,ine,271274564321-ine-334_12424,INE: Excursiones y gasto por motivo principal de la excursión,https://www.ine.es/jaxiT3/Tabla.htm?t=12424,demanda,,excursiones,,excursiones,,,
1,ine,191225900344-ine-334_24938,INE: Excursiones y gasto por motivo principal de la excursión,https://www.ine.es/jaxiT3/Tabla.htm?t=24938,demanda,,excursiones,,excursiones,,,
1,ine,164330023836-ine-334_12446,INE: Excursiones y gasto por motivo principal de la excursión,https://www.ine.es/jaxiT3/Tabla.htm?t=12446,demanda,,excursiones,,excursiones,,,
1,ine,289481397177-ine-334_13234,"INE: Excursiones, excursiones por persona e índice sobre la media por comunidad autónoma de residencia de los excursionistas",https://www.ine.es/jaxiT3/Tabla.htm?t=13234,demanda,,excursiones,,excursiones,,,
1,ine,265739126426-ine-334_24946,"INE: Excursiones, excursiones por persona e índice sobre la media por comunidad autónoma de residencia de los excursionistas                                             ",https://www.ine.es/jaxiT3/Tabla.htm?t=24946,demanda,,excursiones,,excursiones,,,
1,valencia,178152626780-valencia-barraques-de-falles-informacio-no-actualitzada,Valencia: Barraques de Falles (informació no actualitzada),https://valencia.opendatasoft.com/explore/dataset/barraques-de-falles-informacio-no-actualitzada,recursos,,fallas,,fallas,Cultura y ocio,,
1,alcoi,897488752391-alcoi-farmacies-alcoi,Alcoy: Ubicación farmacias,https://opendata.alcoi.org/data/dataset/farmacies-alcoi,caracteristicas del destino,,Agencias de viaje,,farmacias,"farmàcies, salut",,
1,dipcas,289068862130-dipcas-calendario-de-fiestas-locales,Castellón: Calendario de fiestas locales,https://datosabiertos.dipcas.es/explore/dataset/calendario-de-fiestas-locales,recursos,,Hoteles,,fiestas,Sector público,,
1,gva,236775453924-gva-censo-y-distribucion-de-la-flora-protegida,GVA: Censo y Distribución de la Flora Protegida,https://dadesobertes.gva.es/dataset/censo-y-distribucion-de-la-flora-protegida,recursos,,recurso natural,,flora,"ANEXO I, Comunitat Valenciana, ENVIRONMENT, ESPAÑA, FOREST and NATURAL VEGETATION, Lugares protegidos, flora, protección de áreas naturales",,
1,gva,227460181882-gva-microrreservas-de-flora-de-la-comunitat-valenciana,GVA: Microrreservas de flora de la Comunitat Valenciana,https://dadesobertes.gva.es/dataset/microrreservas-de-flora-de-la-comunitat-valenciana,recursos,,recurso natural,,flora,"ANEXO I, Biodiversidad, Comunitat Valenciana, ENVIRONMENT, ESPAÑA, FOREST and NATURAL VEGETATION, Lugares protegidos, Medio ambiente, flora, protección de áreas naturales",,
1,sagunto,288250880499-sagunto-fuentes-de-agua,Sagunto: Fuentes de agua,http://datosabiertos.sagunto.es/dataset/fuentes-de-agua,caracteristicas del destino,,fuentes de agua,,fuentes_de_agua,"agua, fuentes, inventario",,
1,alcoi,124040226055-alcoi-gasolineres,Alcoy: Gasolineras,https://opendata.alcoi.org/data/dataset/gasolineres,caracteristicas del destino,,gasolineras ,,gasolineras,"economía, gasolinera",,
1,ine,767871883346-ine-329_25330,INE: Gasto de los excursionistas internacionales según comunidad autónoma de destino principal,https://www.ine.es/jaxiT3/Tabla.htm?t=25330,demanda,,gasto ,,gasto,,,
1,ine,157018332843-ine-329_25329,INE: Gasto de los excursionistas internacionales según país de residencia,https://www.ine.es/jaxiT3/Tabla.htm?t=25329,demanda,,gasto ,,gasto,,,
1,ine,174441036128-ine-329_25328,INE: Gasto de los excursionistas internacionales según via de acceso,https://www.ine.es/jaxiT3/Tabla.htm?t=25328,demanda,,gasto ,,gasto,,,
1,ine,128788429279-ine-329_24743,INE: Gasto de los turistas internacionales por lugar de pago,https://www.ine.es/jaxiT3/Tabla.htm?t=24743,demanda,,gasto ,,gasto,,,
1,ine,118083757382-ine-329_32373,INE: Gasto de los turistas internacionales residentes en países de largo radio,https://www.ine.es/jaxiT3/Tabla.htm?t=32373,demanda,,gasto ,,gasto,,,
1,ine,541205970262-ine-329_10839,INE: Gasto de los turistas internacionales según comunidad autónoma de destino principal,https://www.ine.es/jaxiT3/Tabla.htm?t=10839,demanda,,gasto ,,gasto,,,
1,ine,290614640343-ine-329_23998,INE: Gasto de los turistas internacionales según comunidad autónoma de destino principal,https://www.ine.es/jaxiT3/Tabla.htm?t=23998,demanda,,gasto ,,gasto,,,
1,ine,153451025430-ine-329_24746,INE: Gasto de los turistas internacionales según comunidad autónoma de destino principal y país de residencia,https://www.ine.es/jaxiT3/Tabla.htm?t=24746,demanda,,gasto ,,gasto,,,
1,ine,340831179021-ine-329_23996,INE: Gasto de los turistas internacionales según forma de organización del viaje,https://www.ine.es/jaxiT3/Tabla.htm?t=23996,demanda,,gasto ,,gasto,,,
1,ine,315026973268-ine-329_10841,INE: Gasto de los turistas internacionales según forma de organización del viaje,https://www.ine.es/jaxiT3/Tabla.htm?t=10841,demanda,,gasto ,,gasto,,,
1,ine,446453954312-ine-329_10840,INE: Gasto de los turistas internacionales según motivo principal del viaje,https://www.ine.es/jaxiT3/Tabla.htm?t=10840,demanda,,gasto ,,gasto,,,
1,ine,229948305552-ine-329_23995,INE: Gasto de los turistas internacionales según motivo principal del viaje,https://www.ine.es/jaxiT3/Tabla.htm?t=23995,demanda,,gasto ,,gasto,,,
1,ine,218030016045-ine-329_23994,INE: Gasto de los turistas internacionales según país de residencia,https://www.ine.es/jaxiT3/Tabla.htm?t=23994,demanda,,gasto ,,gasto,,,
1,ine,218961175124-ine-329_10838,INE: Gasto de los turistas internacionales según país de residencia,https://www.ine.es/jaxiT3/Tabla.htm?t=10838,demanda,,gasto ,,gasto,,,
1,ine,391987813524-ine-329_23997,INE: Gasto de los turistas internacionales según partidas de gasto,https://www.ine.es/jaxiT3/Tabla.htm?t=23997,demanda,,gasto ,,gasto,,,
1,ine,888426770586-ine-329_13938,INE: Gasto de los turistas internacionales según partidas de gasto,https://www.ine.es/jaxiT3/Tabla.htm?t=13938,demanda,,gasto ,,gasto,,,
1,ine,226326652465-ine-329_24745,INE: Gasto de los turistas internacionales según partidas de gasto y comunidad autónoma de destino principal,https://www.ine.es/jaxiT3/Tabla.htm?t=24745,demanda,,gasto ,,gasto,,,
1,ine,973411965999-ine-329_24744,INE: Gasto de los turistas internacionales según sexo y edad,https://www.ine.es/jaxiT3/Tabla.htm?t=24744,demanda,,gasto ,,gasto,,,
1,ine,164875440899-ine-329_23993,INE: Gasto de los turistas internacionales según tipo de alojamiento principal,https://www.ine.es/jaxiT3/Tabla.htm?t=23993,demanda,,gasto ,,gasto,,,
1,ine,142022080952-ine-329_10836,INE: Gasto de los turistas internacionales según tipo de alojamiento principal,https://www.ine.es/jaxiT3/Tabla.htm?t=10836,demanda,,gasto ,,gasto,,,
1,ine,288268100564-ine-329_23992,INE: Gasto de los turistas internacionales según via de acceso,https://www.ine.es/jaxiT3/Tabla.htm?t=23992,demanda,,gasto ,,gasto,,,
1,ine,155944245650-ine-329_10828,INE: Gasto de los turistas internacionales según via de acceso,https://www.ine.es/jaxiT3/Tabla.htm?t=10828,demanda,,gasto ,,gasto,,,
1,ine,253098133850-ine-334_24926,"INE: Gasto de los viajes por partidas de gasto, según forma de organización y tipo de destino principal",https://www.ine.es/jaxiT3/Tabla.htm?t=24926,demanda,,gasto ,,gasto,,,
1,ine,266008735656-ine-334_14295,"INE: Gasto de los viajes por partidas de gasto, según forma de organización y tipo de destino principal",https://www.ine.es/jaxiT3/Tabla.htm?t=14295,demanda,,gasto ,,gasto,,,
1,alcoi,243480962697-alcoi-gimnasos,Alcoy: Gimnasios,https://opendata.alcoi.org/data/dataset/gimnasos,caracteristicas del destino,,,,gimnasios,deporte,,
1,dipcas,739857407274-dipcas-campos-de-golf,Castellón: Campos de golf,https://datosabiertos.dipcas.es/explore/dataset/campos-de-golf,recursos,,golf,,golf,Deporte,,
1,dipcas,164240458351-dipcas-hostales,Castellón: Hostales,https://datosabiertos.dipcas.es/explore/dataset/hostales,alojamientos,,Hostales,,hostales,Turismo,,
1,alcoi,192882404163-alcoi-hoteles,Alcoy: Hoteles,https://opendata.alcoi.org/data/dataset/hoteles,alojamientos,,Hoteles,,hoteles,turismo,,
1,dipcas,352429635054-dipcas-hoteles,Castellón: Hoteles,https://datosabiertos.dipcas.es/explore/dataset/hoteles,alojamientos,,Hoteles,,hoteles,Turismo,,
1,gva,741260914897-gva-dades-turisme-hotels-comunitat-valenciana,GVA: Datos de turismo sobre hoteles en la Comunidad Valenciana,https://dadesobertes.gva.es/dataset/dades-turisme-hotels-comunitat-valenciana,alojamientos,,hoteles,,hoteles,"Año 2023, estadísticas, hoteles, turismo",,
1,valencia,594797949202-valencia-obres-dinfraestructura-obras-de-infraestructura,Valencia: Obras de infraestructura,https://valencia.opendatasoft.com/explore/dataset/obres-dinfraestructura-obras-de-infraestructura,caracteristicas del destino,,infraestructura,,infraestructura,,,
1,ine,286677278871-ine-180_2056,INE: Ingresos por habitación disponible (RevPAR) Nacional y desglose por categorías,https://www.ine.es/jaxiT3/Tabla.htm?t=2056,alojamientos,,ingreso por habitacion,,ingreso_por_habitacion,,,
1,ine,532524776535-ine-180_2057,INE: Ingresos por habitación disponible (RevPAR) por comunidades autónomas y provincias,https://www.ine.es/jaxiT3/Tabla.htm?t=2057,alojamientos,,ingreso por habitacion,,ingreso_por_habitacion,,,
1,ine,201234842270-ine-180_46301,INE: Ingresos por habitación disponible (RevPAR) por puntos turísticos,https://www.ine.es/jaxiT3/Tabla.htm?t=46301,alojamientos,,ingreso por habitacion,,ingreso_por_habitacion,,,
1,ine,220648532309-ine-180_46300,INE: Ingresos por habitación disponible (RevPAR) por zonas turísticas,https://www.ine.es/jaxiT3/Tabla.htm?t=46300,alojamientos,,ingreso por habitacion,,ingreso_por_habitacion,,,
1,valencia,245677388764-valencia-innovacio-social-innovacion-social,Valencia: Innovacion Social,https://valencia.opendatasoft.com/explore/dataset/innovacio-social-innovacion-social,caracteristicas del destino,,innovacion,,innovacion,Sociedad y Bienestar,,
1,alcoi,901690953610-alcoi-centros-deportivos,Alcoy: Centros Deportivos,https://opendata.alcoi.org/data/dataset/centros-deportivos,destino,,centros,,instalaciones,deporte,,
1,dipcas,807822211514-dipcas-instalaciones-de-proteccion-civil0,Castellón: Instalaciones de protección civil,https://datosabiertos.dipcas.es/explore/dataset/instalaciones-de-proteccion-civil0,caracteristicas del destino,,instalaciones,,instalaciones,Seguridad,,
1,gva,174196018733-gva-instalaciones-recreativas-de-la-comunitat-valenciana,GVA: Instalaciones recreativas de la Comunitat Valenciana,https://dadesobertes.gva.es/dataset/instalaciones-recreativas-de-la-comunitat-valenciana,caracteristicas del destino,,instalaciones,,instalaciones,"Comunitat Valenciana, ESPAÑA, Forestal, Medio ambiente, Uso del suelo, actividades recreativas, refugio de montaña, sendero",,
0,sagunto,331887657204-sagunto-inventari-municipal,Sagunto: Inventario municipal,http://datosabiertos.sagunto.es/dataset/inventari-municipal,caracteristicas del destino,,instalaciones,,instalaciones,Sector Público,,
1,torrent,239693632727-torrent-policia-2016,Torrent: Centros de policía 2016,http://datosabiertos.torrent.es/dataset/policia-2016,caracteristicas del destino,,instalaciones,,instalaciones,sector-publico,,
1,torrent,435920682256-torrent-centres-de-salut-centros-de-salud,Torrent: Centros de salud 2016,http://datosabiertos.torrent.es/dataset/centres-de-salut-centros-de-salud,caracteristicas del destino,,instalaciones,,instalaciones,"salud, turismo",,
1,torrent,699741118142-torrent-centres-esportius,Torrent: Centros deportivos 2016,http://datosabiertos.torrent.es/dataset/centres-esportius,caracteristicas del destino,,instalaciones,,instalaciones,deporte,,
1,torrent,242397377484-torrent-musica-2016,Torrent: Centros musicales 2016,http://datosabiertos.torrent.es/dataset/musica-2016,caracteristicas del destino,,instalaciones,,instalaciones,"cultura-ocio, sector-publico",,
1,torrent,247787466756-torrent-farmacies,Torrent: Farmacias 2016,http://datosabiertos.torrent.es/dataset/farmacies,caracteristicas del destino,,instalaciones,,instalaciones,"salud, turismo",,
1,torrent,316784571853-torrent-farmacies-de-guardia-2016,Torrent: Farmacias de guardia 2016,http://datosabiertos.torrent.es/dataset/farmacies-de-guardia-2016,caracteristicas del destino,,instalaciones,,instalaciones,sector-publico,,
1,torrent,115533313658-torrent-farmacies-de-guardia-2017,Torrent: Farmacias de guardia 2017,http://datosabiertos.torrent.es/dataset/farmacies-de-guardia-2017,caracteristicas del destino,,instalaciones,,instalaciones,sector-publico,,
1,torrent,982701348370-torrent-farmacies-de-guardia-2019-farmacias-de-guardia-2019,Torrent: Farmacias de guardia 2019,http://datosabiertos.torrent.es/dataset/farmacies-de-guardia-2019-farmacias-de-guardia-2019,caracteristicas del destino,,instalaciones,,instalaciones,sector-publico,,
1,torrent,267957280223-torrent-galeria-comercial-2016,Torrent: Galería comercial 2016,http://datosabiertos.torrent.es/dataset/galeria-comercial-2016,caracteristicas del destino,,instalaciones,,instalaciones,comercio,,
1,torrent,986970929987-torrent-galeria-comercial-2019,Torrent: Galería comercial 2019,http://datosabiertos.torrent.es/dataset/galeria-comercial-2019,caracteristicas del destino,,instalaciones,,instalaciones,comercio,,
1,torrent,124431200752-torrent-galeria-comercial-2021-galeria-comercial-2021,Torrent: Galería comercial 2021,http://datosabiertos.torrent.es/dataset/galeria-comercial-2021-galeria-comercial-2021,caracteristicas del destino,,instalaciones,,instalaciones,comercio,,
1,torrent,162808541225-torrent-benzineres-2016,Torrent: Gasolineras 2016,http://datosabiertos.torrent.es/dataset/benzineres-2016,caracteristicas del destino,,instalaciones,,instalaciones,"comercio, transporte",,
1,torrent,755036181985-torrent-punts-de-carrega-i-descarrega-puntos-de-carga-y-descarga,Torrent: Puntos de carga y descarga 2022,http://datosabiertos.torrent.es/dataset/punts-de-carrega-i-descarrega-puntos-de-carga-y-descarga,caracteristicas del destino,,instalciones,,instalaciones,"Movilidad, transporte",,
1,torrent,119470192278-torrent-punts-de-recarrega-electrics-puntos-de-recarga-electricos,Torrent: Puntos de recarga eléctricos,http://datosabiertos.torrent.es/dataset/punts-de-recarrega-electrics-puntos-de-recarga-electricos,transporte,,instalciones,,instalaciones,"Movilidad, transporte",,
1,torrent,239526946442-torrent-relacio-immobles-municipals-2016,Torrent: Relación inmuebles municipales 2016,http://datosabiertos.torrent.es/dataset/relacio-immobles-municipals-2016,caracteristicas del destino,,instalaciones,,instalaciones,"economía, sector-publico, urbanismo-infraestructuras",,
1,torrent,110841852442-torrent-relacio-immobles-municipals-2022-relacion-inmuebles-municipales-2022,Torrent: Relación inmuebles municipales 2022,http://datosabiertos.torrent.es/dataset/relacio-immobles-municipals-2022-relacion-inmuebles-municipales-2022,caracteristicas del destino,,instalaciones,,instalaciones,"economia, sector-publico, urbanismo-infraestructuras",,
1,dipcas,106207932232-dipcas-instalaciones-deportivas0,Castellón: Instalaciones deportivas,https://datosabiertos.dipcas.es/explore/dataset/instalaciones-deportivas0,caracteristicas del destino,,instalaciones,,instalaciones_deportivas,Deporte,,
1,sagunto,163802351785-sagunto-instalaciones-deportivas-instal-lacions-esportives,Sagunto: Instalaciones deportivas,http://datosabiertos.sagunto.es/dataset/instalaciones-deportivas-instal-lacions-esportives,caracteristicas del destino,,instalaciones deportivas,,instalaciones_deportivas,"Deporte, Infraestructura",,
1,torrent,149206115132-torrent-piscines,Torrent: Piscinas 2016,http://datosabiertos.torrent.es/dataset/piscines,caracteristicas del destino,,instalaciones,,instalacionespiscina,"deporte, sociedad-bienestar, turismo",,
1,valencia,223162638291-valencia-llavapeus-platges-lavapies-playas,Valencia: Lavapies playas,https://valencia.opendatasoft.com/explore/dataset/llavapeus-platges-lavapies-playas,caracteristicas del destino,,lavapies,,lavapies,,,
